1.350000,3.183255
1.360000,3.188352
1.370000,3.173061
1.380000,3.188352
1.390000,3.180706
1.400000,3.175609
1.410000,3.173061
1.420000,3.188352
1.430000,3.175609
1.440000,3.178158
1.450000,3.188352
1.460000,3.173061
1.470000,3.173061
1.480000,3.180706
1.490000,3.178158
1.500000,3.178158
1.510000,3.185803
1.520000,3.175609
1.530000,3.178158
1.540000,3.180706
1.550000,3.178158
1.560000,3.188352
1.570000,3.180706
1.580000,3.178158
1.590000,3.173061
1.600000,3.178158
1.610000,3.180706
1.620000,3.175609
1.630000,3.180706
1.640000,3.173061
1.650000,3.178158
1.660000,3.175609
1.670000,3.178158
1.680000,3.188352
1.690000,3.188352
1.700000,3.188352
1.710000,3.188352
1.720000,3.185803
1.730000,3.185803
1.740000,3.178158
1.750000,3.188352
1.760000,3.180706
1.770000,3.175609
1.780000,3.185803
1.790000,3.175609
1.800000,3.180706
1.810000,3.185803
1.820000,3.183255
1.830000,3.175609
1.840000,3.188352
1.850000,3.185803
1.860000,3.185803
1.870000,3.178158
1.880000,3.178158
1.890000,3.175609
1.900000,3.178158
1.910000,3.173061
1.920000,3.178158
1.930000,3.173061
1.940000,3.178158
1.950000,3.180706
1.960000,3.173061
1.970000,3.180706
1.980000,3.180706
1.990000,3.180706
2.000000,3.188352
2.010000,3.180706
2.020000,3.175609
2.030000,3.180706
2.040000,3.178158
2.050000,3.188352
2.060000,3.180706
2.070000,3.175609
2.080000,3.188352
2.090000,3.178158
2.100000,3.178158
2.110000,3.188352
2.120000,3.180706
2.130000,3.180706
2.140000,3.178158
2.150000,3.185803
2.160000,3.178158
2.170000,3.180706
2.180000,3.173061
2.190000,3.178158
2.200000,3.185803
2.210000,3.178158
2.220000,3.170512
2.230000,3.185803
2.240000,3.188352
2.250000,3.185803
2.260000,3.175609
2.270000,3.188352
2.280000,3.178158
2.290000,3.180706
2.300000,3.178158
2.310000,3.188352
2.320000,3.173061
2.330000,3.173061
2.340000,3.180706
2.350000,3.173061
2.360000,3.173061
2.370000,3.173061
2.380000,3.178158
2.390000,3.180706
2.400000,3.178158
2.410000,3.188352
2.420000,3.188352
2.430000,3.178158
2.440000,3.178158
2.450000,3.170512
2.460000,3.183255
2.470000,3.173061
2.480000,3.173061
2.490000,3.178158
2.500000,3.188352
2.510000,3.173061
2.520000,3.188352
2.530000,3.185803
2.540000,3.173061
2.550000,3.178158
2.560000,3.173061
2.570000,3.188352
2.580000,3.188352
2.590000,3.173061
2.600000,3.180706
2.610000,3.173061
2.620000,3.180706
2.630000,3.178158
2.640000,3.180706
2.650000,3.178158
2.660000,3.183255
2.670000,3.180706
2.680000,3.173061
2.690000,3.178158
2.700000,3.180706
2.710000,3.185803
2.720000,3.178158
2.730000,3.178158
2.740000,3.178158
2.750000,3.175609
2.760000,3.183255
2.770000,3.178158
2.780000,3.173061
2.790000,3.178158
2.800000,3.188352
2.810000,3.178158
2.820000,3.173061
2.830000,3.188352
2.840000,3.173061
2.850000,3.175609
2.860000,3.180706
2.870000,3.178158
2.880000,3.185803
2.890000,3.178158
2.900000,3.178158
2.910000,3.173061
2.920000,3.180706
2.930000,3.178158
2.940000,3.178158
2.950000,3.178158
2.960000,3.173061
2.970000,3.188352
2.980000,3.175609
2.990000,3.180706
3.000000,3.183255
3.010000,3.173061
3.020000,3.188352
3.030000,3.188352
3.040000,3.178158
3.050000,3.178158
3.060000,3.188352
3.070000,3.188352
3.080000,3.178158
3.090000,3.185803
3.100000,3.175609
3.110000,3.178158
3.120000,3.180706
3.130000,3.185803
3.140000,3.178158
3.150000,3.173061
3.160000,3.180706
3.170000,3.180706
3.180000,3.180706
3.190000,3.188352
3.200000,3.180706
3.210000,3.188352
3.220000,3.178158
3.230000,3.170512
3.240000,3.170512
3.250000,3.183255
3.260000,3.180706
3.270000,3.185803
3.280000,3.178158
3.290000,3.188352
3.300000,3.178158
3.310000,3.173061
3.320000,3.188352
3.330000,3.180706
3.340000,3.185803
3.350000,3.185803
3.360000,3.188352
3.370000,3.178158
3.380000,3.178158
3.390000,3.175609
3.400000,3.178158
3.410000,3.185803
3.420000,3.180706
3.430000,3.173061
3.440000,3.175609
3.450000,3.173061
3.460000,3.178158
3.470000,3.178158
3.480000,3.178158
3.490000,3.173061
3.500000,3.180706
3.510000,3.173061
3.520000,3.173061
3.530000,3.175609
3.540000,3.185803
3.550000,3.185803
3.560000,3.178158
3.570000,3.185803
3.580000,3.180706
3.590000,3.170512
3.600000,3.178158
3.610000,3.180706
3.620000,3.188352
3.630000,3.173061
3.640000,3.180706
3.650000,3.175609
3.660000,3.188352
3.670000,3.178158
3.680000,3.173061
3.690000,3.175609
3.700000,3.178158
3.710000,3.170512
3.720000,3.173061
3.730000,3.180706
3.740000,3.178158
3.750000,3.185803
3.760000,3.188352
3.770000,3.173061
3.780000,3.180706
3.790000,3.173061
3.800000,3.173061
3.810000,3.170512
3.820000,3.178158
3.830000,3.173061
3.840000,3.178158
3.850000,3.188352
3.860000,3.180706
3.870000,3.185803
3.880000,3.180706
3.890000,3.175609
3.900000,3.178158
3.910000,3.178158
3.920000,3.175609
3.930000,3.170512
3.940000,3.180706
3.950000,3.180706
3.960000,3.178158
3.970000,3.175609
3.980000,3.183255
3.990000,3.178158
4.000000,3.180706
4.010000,3.180706
4.020000,3.188352
4.030000,3.178158
4.040000,3.185803
4.050000,3.173061
4.060000,3.188352
4.070000,3.178158
4.080000,3.180706
4.090000,3.175609
4.100000,3.178158
4.110000,3.178158
4.120000,3.185803
4.130000,3.188352
4.140000,3.180706
4.150000,3.180706
4.160000,3.188352
4.170000,3.175609
4.180000,3.173061
4.190000,3.185803
4.200000,3.178158
4.210000,3.188352
4.220000,3.180706
4.230000,3.185803
4.240000,3.175609
4.250000,3.183255
4.260000,3.178158
4.270000,3.175609
4.280000,3.178158
4.290000,3.175609
4.300000,3.183255
4.310000,3.188352
4.320000,3.180706
4.330000,3.170512
4.340000,3.173061
4.350000,3.178158
4.360000,3.175609
4.370000,3.178158
4.380000,3.185803
4.390000,3.185803
4.400000,3.178158
4.410000,3.185803
4.420000,3.180706
4.430000,3.185803
4.440000,3.183255
4.450000,3.178158
4.460000,3.173061
4.470000,3.178158
4.480000,3.178158
4.490000,3.175609
4.500000,3.178158
4.510000,3.173061
4.520000,3.185803
4.530000,3.178158
4.540000,3.180706
4.550000,3.178158
4.560000,3.188352
4.570000,3.178158
4.580000,3.173061
4.590000,3.178158
4.600000,3.173061
4.610000,3.178158
4.620000,3.173061
4.630000,3.173061
4.640000,3.178158
4.650000,3.178158
4.660000,3.170512
4.670000,3.185803
4.680000,3.175609
4.690000,3.188352
4.700000,3.178158
4.710000,3.178158
4.720000,3.188352
4.730000,3.178158
4.740000,3.180706
4.750000,3.170512
4.760000,3.173061
4.770000,3.180706
4.780000,3.178158
4.790000,3.173061
4.800000,3.188352
4.810000,3.178158
4.820000,3.180706
4.830000,3.173061
4.840000,3.180706
4.850000,3.170512
4.860000,3.188352
4.870000,3.175609
4.880000,3.178158
4.890000,3.178158
4.900000,3.188352
4.910000,3.178158
4.920000,3.188352
4.930000,3.180706
4.940000,3.185803
4.950000,3.185803
4.960000,3.180706
4.970000,3.188352
4.980000,3.183255
4.990000,3.178158
5.000000,3.178158
5.010000,3.188352
5.020000,3.180706
5.030000,3.180706
5.040000,3.173061
5.050000,3.180706
5.060000,3.170512
5.070000,3.178158
5.080000,3.183255
5.090000,3.175609
5.100000,3.180706
5.110000,3.178158
5.120000,3.178158
5.130000,3.185803
5.140000,3.178158
5.150000,3.180706
5.160000,3.180706
5.170000,3.180706
5.180000,3.178158
5.190000,3.180706
5.200000,3.180706
5.210000,3.188352
5.220000,3.180706
5.230000,3.173061
5.240000,3.175609
5.250000,3.188352
5.260000,3.170512
5.270000,3.170512
5.280000,3.178158
5.290000,3.185803
5.300000,3.173061
5.310000,3.188352
5.320000,3.175609
5.330000,3.185803
5.340000,3.178158
5.350000,3.178158
5.360000,3.178158
5.370000,3.178158
5.380000,3.188352
5.390000,3.185803
5.400000,3.178158
5.410000,3.178158
5.420000,3.173061
5.430000,3.180706
5.440000,3.175609
5.450000,3.178158
5.460000,3.183255
5.470000,3.178158
5.480000,3.178158
5.490000,3.173061
5.500000,3.180706
5.510000,3.178158
5.520000,3.185803
5.530000,3.185803
5.540000,3.188352
5.550000,3.178158
5.560000,3.185803
5.570000,3.188352
5.580000,3.178158
5.590000,3.180706
5.600000,3.178158
5.610000,3.170512
5.620000,3.173061
5.630000,3.180706
5.640000,3.180706
5.650000,3.183255
5.660000,3.178158
5.670000,3.175609
5.680000,3.178158
5.690000,3.175609
5.700000,3.188352
5.710000,3.185803
5.720000,3.180706
5.730000,3.173061
5.740000,3.188352
5.750000,3.178158
5.760000,3.175609
5.770000,3.173061
5.780000,3.178158
5.790000,3.178158
5.800000,3.178158
5.810000,3.178158
5.820000,3.173061
5.830000,3.188352
5.840000,3.180706
5.850000,3.175609
5.860000,3.180706
5.870000,3.173061
5.880000,3.170512
5.890000,3.173061
5.900000,3.180706
5.910000,3.170512
5.920000,3.178158
5.930000,3.173061
5.940000,3.175609
5.950000,3.173061
5.960000,3.173061
5.970000,3.185803
5.980000,3.180706
5.990000,3.183255
6.000000,3.178158
6.010000,3.188352
6.020000,3.188352
6.030000,3.175609
6.040000,3.175609
6.050000,3.183255
6.060000,3.175609
6.070000,3.170512
6.080000,3.178158
6.090000,3.188352
6.100000,3.180706
6.110000,3.185803
6.120000,3.175609
6.130000,3.178158
6.140000,3.183255
6.150000,3.175609
6.160000,3.180706
6.170000,3.188352
6.180000,3.178158
6.190000,3.175609
6.200000,3.170512
6.210000,3.183255
6.220000,3.175609
6.230000,3.178158
6.240000,3.170512
6.250000,3.170512
6.260000,3.178158
6.270000,3.175609
6.280000,3.175609
6.290000,3.175609
6.300000,3.185803
6.310000,3.175609
6.320000,3.185803
6.330000,3.175609
6.340000,3.178158
6.350000,3.175609
6.360000,3.175609
6.370000,3.178158
6.380000,3.175609
6.390000,3.183255
6.400000,3.292840
6.410000,3.346358
6.420000,3.318325
6.430000,3.371843
6.440000,3.471234
6.450000,3.512010
6.460000,3.624143
6.470000,3.733728
6.480000,3.802537
6.490000,3.840765
6.500000,3.881541
6.510000,3.896832
6.520000,3.945253
6.530000,3.978383
6.540000,4.021707
6.550000,4.042095
6.560000,4.090517
6.570000,4.110905
6.580000,4.141486
6.590000,4.169520
6.600000,4.195005
6.610000,4.217941
6.620000,4.228135
6.630000,4.256168
6.640000,4.258717
6.650000,4.291847
6.660000,4.291847
6.670000,4.299493
6.680000,4.322429
6.690000,4.324978
6.700000,4.350462
6.710000,4.350462
6.720000,4.360656
6.730000,4.358108
6.740000,4.370850
6.750000,4.373399
6.760000,4.378496
6.770000,4.381044
6.780000,4.386141
6.790000,4.388690
6.800000,4.391238
6.810000,4.393787
6.820000,4.388690
6.830000,4.401432
6.840000,4.391238
6.850000,4.398884
6.860000,4.398884
6.870000,4.396335
6.880000,4.396335
6.890000,4.401432
6.900000,4.406529
6.910000,4.398884
6.920000,4.398884
6.930000,4.398884
6.940000,4.398884
6.950000,4.406529
6.960000,4.398884
6.970000,4.393787
6.980000,4.403981
6.990000,4.393787
7.000000,4.398884
7.010000,4.401432
7.020000,4.411626
7.030000,4.401432
7.040000,4.401432
7.050000,4.401432
7.060000,4.398884
7.070000,4.398884
7.080000,4.393787
7.090000,4.396335
7.100000,4.393787
7.110000,4.388690
7.120000,4.391238
7.130000,4.391238
7.140000,4.391238
7.150000,4.383593
7.160000,4.388690
7.170000,4.396335
7.180000,4.391238
7.190000,4.393787
7.200000,4.381044
7.210000,4.391238
7.220000,4.391238
7.230000,4.391238
7.240000,4.383593
7.250000,4.381044
7.260000,4.388690
7.270000,4.386141
7.280000,4.391238
7.290000,4.383593
7.300000,4.398884
7.310000,4.398884
7.320000,4.398884
7.330000,4.393787
7.340000,4.391238
7.350000,4.393787
7.360000,4.391238
7.370000,4.391238
7.380000,4.391238
7.390000,4.391238
7.400000,4.391238
7.410000,4.398884
7.420000,4.381044
7.430000,4.391238
7.440000,4.388690
7.450000,4.388690
7.460000,4.386141
7.470000,4.388690
7.480000,4.391238
7.490000,4.388690
7.500000,4.383593
7.510000,4.393787
7.520000,4.388690
7.530000,4.396335
7.540000,4.393787
7.550000,4.381044
7.560000,4.381044
7.570000,4.386141
7.580000,4.378496
7.590000,4.386141
7.600000,4.388690
7.610000,4.383593
7.620000,4.381044
7.630000,4.381044
7.640000,4.373399
7.650000,4.370850
7.660000,4.370850
7.670000,4.370850
7.680000,4.378496
7.690000,4.386141
7.700000,4.378496
7.710000,4.381044
7.720000,4.368302
7.730000,4.368302
7.740000,4.383593
7.750000,4.375947
7.760000,4.368302
7.770000,4.378496
7.780000,4.383593
7.790000,4.368302
7.800000,4.373399
7.810000,4.375947
7.820000,4.373399
7.830000,4.373399
7.840000,4.375947
7.850000,4.373399
7.860000,4.373399
7.870000,4.373399
7.880000,4.373399
7.890000,4.373399
7.900000,4.375947
7.910000,4.375947
7.920000,4.373399
7.930000,4.381044
7.940000,4.381044
7.950000,4.370850
7.960000,4.370850
7.970000,4.368302
7.980000,4.365753
7.990000,4.373399
8.000000,4.368302
8.010000,4.370850
8.020000,4.368302
8.030000,4.381044
8.040000,4.373399
8.050000,4.370850
8.060000,4.370850
8.070000,4.370850
8.080000,4.365753
8.090000,4.370850
8.100000,4.365753
8.110000,4.370850
8.120000,4.365753
8.130000,4.365753
8.140000,4.368302
8.150000,4.365753
8.160000,4.368302
8.170000,4.370850
8.180000,4.368302
8.190000,4.373399
8.200000,4.368302
8.210000,4.373399
8.220000,4.373399
8.230000,4.375947
8.240000,4.368302
8.250000,4.368302
8.260000,4.360656
8.270000,4.375947
8.280000,4.360656
8.290000,4.360656
8.300000,4.368302
8.310000,4.370850
8.320000,4.373399
8.330000,4.368302
8.340000,4.360656
8.350000,4.368302
8.360000,4.368302
8.370000,4.365753
8.380000,4.363205
8.390000,4.370850
8.400000,4.368302
8.410000,4.365753
8.420000,4.365753
8.430000,4.370850
8.440000,4.365753
8.450000,4.365753
8.460000,4.358108
8.470000,4.358108
8.480000,4.360656
8.490000,4.358108
8.500000,4.363205
8.510000,4.370850
8.520000,4.358108
8.530000,4.368302
8.540000,4.358108
8.550000,4.360656
8.560000,4.370850
8.570000,4.368302
8.580000,4.358108
8.590000,4.368302
8.600000,4.360656
8.610000,4.360656
8.620000,4.368302
8.630000,4.358108
8.640000,4.368302
8.650000,4.360656
8.660000,4.368302
8.670000,4.368302
8.680000,4.360656
8.690000,4.360656
8.700000,4.360656
8.710000,4.350462
8.720000,4.358108
8.730000,4.360656
8.740000,4.358108
8.750000,4.365753
8.760000,4.358108
8.770000,4.350462
8.780000,4.350462
8.790000,4.350462
8.800000,4.358108
8.810000,4.350462
8.820000,4.365753
8.830000,4.358108
8.840000,4.353011
8.850000,4.365753
8.860000,4.358108
8.870000,4.358108
8.880000,4.358108
8.890000,4.358108
8.900000,4.350462
8.910000,4.350462
8.920000,4.358108
8.930000,4.358108
8.940000,4.358108
8.950000,4.353011
8.960000,4.350462
8.970000,4.350462
8.980000,4.358108
8.990000,4.355559
9.000000,4.350462
9.010000,4.360656
9.020000,4.358108
9.030000,4.350462
9.040000,4.360656
9.050000,4.350462
9.060000,4.350462
9.070000,4.360656
9.080000,4.360656
9.090000,4.360656
9.100000,4.353011
9.110000,4.355559
9.120000,4.353011
9.130000,4.355559
9.140000,4.350462
9.150000,4.355559
9.160000,4.355559
9.170000,4.355559
9.180000,4.353011
9.190000,4.360656
9.200000,4.347914
9.210000,4.353011
9.220000,4.353011
9.230000,4.360656
9.240000,4.353011
9.250000,4.347914
9.260000,4.347914
9.270000,4.358108
9.280000,4.353011
9.290000,4.350462
9.300000,4.353011
9.310000,4.345366
9.320000,4.360656
9.330000,4.347914
9.340000,4.358108
9.350000,4.350462
9.360000,4.345366
9.370000,4.350462
9.380000,4.360656
9.390000,4.350462
9.400000,4.350462
9.410000,4.353011
9.420000,4.360656
9.430000,4.350462
9.440000,4.350462
9.450000,4.350462
9.460000,4.350462
9.470000,4.350462
9.480000,4.350462
9.490000,4.347914
9.500000,4.347914
9.510000,4.350462
9.520000,4.350462
9.530000,4.350462
9.540000,4.350462
9.550000,4.353011
9.560000,4.350462
9.570000,4.358108
9.580000,4.350462
9.590000,4.342817
9.600000,4.350462
9.610000,4.350462
9.620000,4.345366
9.630000,4.355559
9.640000,4.350462
9.650000,4.345366
9.660000,4.345366
9.670000,4.342817
9.680000,4.347914
9.690000,4.350462
9.700000,4.350462
9.710000,4.353011
9.720000,4.355559
9.730000,4.355559
9.740000,4.342817
9.750000,4.347914
9.760000,4.340269
9.770000,4.347914
9.780000,4.345366
9.790000,4.350462
9.800000,4.347914
9.810000,4.353011
9.820000,4.347914
9.830000,4.347914
9.840000,4.347914
9.850000,4.353011
9.860000,4.347914
9.870000,4.347914
9.880000,4.340269
9.890000,4.340269
9.900000,4.347914
9.910000,4.340269
9.920000,4.353011
9.930000,4.353011
9.940000,4.340269
9.950000,4.345366
9.960000,4.340269
9.970000,4.340269
9.980000,4.353011
9.990000,4.347914
10.000000,4.350462
10.010000,4.353011
10.020000,4.337720
10.030000,4.340269
10.040000,4.353011
10.050000,4.353011
10.060000,4.340269
10.070000,4.345366
10.080000,4.353011
10.090000,4.347914
10.100000,4.340269
10.110000,4.347914
10.120000,4.340269
10.130000,4.340269
10.140000,4.345366
10.150000,4.353011
10.160000,4.345366
10.170000,4.340269
10.180000,4.345366
10.190000,4.345366
10.200000,4.345366
10.210000,4.345366
10.220000,4.350462
10.230000,4.353011
10.240000,4.342817
10.250000,4.350462
10.260000,4.337720
10.270000,4.345366
10.280000,4.342817
10.290000,4.340269
10.300000,4.345366
10.310000,4.350462
10.320000,4.335172
10.330000,4.350462
10.340000,4.350462
10.350000,4.342817
10.360000,4.335172
10.370000,4.350462
10.380000,4.332623
10.390000,4.340269
10.400000,4.350462
10.410000,4.347914
10.420000,4.350462
10.430000,4.342817
10.440000,4.347914
10.450000,4.340269
10.460000,4.340269
10.470000,4.332623
10.480000,4.340269
10.490000,4.347914
10.500000,4.335172
10.510000,4.340269
10.520000,4.340269
10.530000,4.340269
10.540000,4.347914
10.550000,4.340269
10.560000,4.340269
10.570000,4.332623
10.580000,4.335172
10.590000,4.345366
10.600000,4.330075
10.610000,4.335172
10.620000,4.330075
10.630000,4.330075
10.640000,4.330075
10.650000,4.340269
10.660000,4.327526
10.670000,4.332623
10.680000,4.327526
10.690000,4.330075
10.700000,4.332623
10.710000,4.337720
10.720000,4.324978
10.730000,4.324978
10.740000,4.330075
10.750000,4.332623
10.760000,4.319881
10.770000,4.330075
10.780000,4.317332
10.790000,4.324978
10.800000,4.317332
10.810000,4.322429
10.820000,4.317332
10.830000,4.317332
10.840000,4.319881
10.850000,4.304590
10.860000,4.309687
10.870000,4.307138
10.880000,4.299493
10.890000,4.304590
10.900000,4.307138
10.910000,4.289299
10.920000,4.299493
10.930000,4.284202
10.940000,4.289299
10.950000,4.276556
10.960000,4.284202
10.970000,4.268911
10.980000,4.268911
10.990000,4.261265
11.000000,4.253620
11.010000,4.248523
11.020000,4.223038
11.030000,4.217941
11.040000,4.210296
11.050000,4.197553
11.060000,4.182262
11.070000,4.169520
11.080000,4.166971
11.090000,4.151680
11.100000,4.141486
11.110000,4.131292
11.120000,4.116002
11.130000,4.100711
11.140000,4.075226
11.150000,4.052289
11.160000,4.042095
11.170000,4.024256
11.180000,3.993674
11.190000,3.975835
11.200000,3.963092
11.210000,3.947801
11.220000,3.932510
11.230000,3.909574
11.240000,3.901928
11.250000,3.881541
11.260000,3.871347
11.270000,3.850959
11.280000,3.840765
11.290000,3.833119
11.300000,3.828022
11.310000,3.807634
11.320000,3.799989
11.330000,3.807634
11.340000,3.787247
11.350000,3.787247
11.360000,3.787247
11.370000,3.787247
11.380000,3.777053
11.390000,3.756665
11.400000,3.736277
11.410000,3.715889
11.420000,3.698049
11.430000,3.692952
11.440000,3.682758
11.450000,3.680210
11.460000,3.657274
11.470000,3.639434
11.480000,3.611401
11.490000,3.593561
11.500000,3.565528
11.510000,3.545140
11.520000,3.534946
11.530000,3.537495
11.540000,3.537495
11.550000,3.534946
11.560000,3.512010
11.570000,3.466137
11.580000,3.433007
11.590000,3.394779
11.600000,3.356552
11.610000,3.323422
11.620000,3.305582
11.630000,3.318325
11.640000,3.343809
11.650000,3.351455
11.660000,3.338713
11.670000,3.323422
11.680000,3.315776
11.690000,3.303034
11.700000,3.300485
11.710000,3.305582
11.720000,3.305582
11.730000,3.308131
11.740000,3.308131
11.750000,3.297937
11.760000,3.297937
11.770000,3.300485
11.780000,3.297937
11.790000,3.292840
11.800000,3.305582
11.810000,3.297937
11.820000,3.303034
11.830000,3.285194
11.840000,3.290291
11.850000,3.287743
11.860000,3.280097
11.870000,3.287743
11.880000,3.285194
11.890000,3.295388
11.900000,3.290291
11.910000,3.280097
11.920000,3.290291
11.930000,3.285194
11.940000,3.285194
11.950000,3.280097
11.960000,3.285194
11.970000,3.290291
11.980000,3.282646
11.990000,3.290291
12.000000,3.272452
12.010000,3.285194
12.020000,3.275000
12.030000,3.290291
12.040000,3.275000
12.050000,3.272452
12.060000,3.280097
12.070000,3.280097
12.080000,3.272452
12.090000,3.269903
12.100000,3.280097
12.110000,3.277549
12.120000,3.277549
12.130000,3.280097
12.140000,3.277549
12.150000,3.282646
12.160000,3.275000
12.170000,3.277549
12.180000,3.285194
12.190000,3.275000
12.200000,3.282646
12.210000,3.269903
12.220000,3.272452
12.230000,3.269903
12.240000,3.280097
12.250000,3.269903
12.260000,3.272452
12.270000,3.269903
12.280000,3.280097
12.290000,3.280097
12.300000,3.280097
12.310000,3.272452
12.320000,3.272452
12.330000,3.277549
12.340000,3.272452
12.350000,3.280097
12.360000,3.269903
12.370000,3.272452
12.380000,3.267355
12.390000,3.264806
12.400000,3.269903
12.410000,3.264806
12.420000,3.269903
12.430000,3.269903
12.440000,3.277549
12.450000,3.277549
12.460000,3.269903
12.470000,3.262258
12.480000,3.275000
12.490000,3.277549
12.500000,3.269903
12.510000,3.272452
12.520000,3.267355
12.530000,3.259709
12.540000,3.262258
12.550000,3.280097
12.560000,3.290291
12.570000,3.308131
12.580000,3.320873
12.590000,3.320873
12.600000,3.323422
12.610000,3.333616
12.620000,3.346358
12.630000,3.346358
12.640000,3.361649
12.650000,3.359100
12.660000,3.361649
12.670000,3.379488
12.680000,3.394779
12.690000,3.412619
12.700000,3.412619
12.710000,3.430458
12.720000,3.435555
12.730000,3.453395
12.740000,3.453395
12.750000,3.461040
12.760000,3.468685
12.770000,3.468685
12.780000,3.461040
12.790000,3.466137
12.800000,3.471234
12.810000,3.473782
12.820000,3.491622
12.830000,3.501816
12.840000,3.517107
12.850000,3.527301
12.860000,3.537495
12.870000,3.540043
12.880000,3.552786
12.890000,3.552786
12.900000,3.552786
12.910000,3.560431
12.920000,3.575722
12.930000,3.570625
12.940000,3.591013
12.950000,3.591013
12.960000,3.611401
12.970000,3.619046
12.980000,3.647080
12.990000,3.657274
13.000000,3.664919
13.010000,3.657274
13.020000,3.654725
13.030000,3.662371
13.040000,3.675113
13.050000,3.667468
13.060000,3.657274
13.070000,3.659822
13.080000,3.659822
13.090000,3.657274
13.100000,3.657274
13.110000,3.670016
13.120000,3.667468
13.130000,3.664919
13.140000,3.667468
13.150000,3.675113
13.160000,3.667468
13.170000,3.662371
13.180000,3.670016
13.190000,3.662371
13.200000,3.647080
13.210000,3.657274
13.220000,3.644531
13.230000,3.636886
13.240000,3.634337
13.250000,3.636886
13.260000,3.636886
13.270000,3.634337
13.280000,3.641983
13.290000,3.626692
13.300000,3.634337
13.310000,3.634337
13.320000,3.639434
13.330000,3.624143
13.340000,3.626692
13.350000,3.624143
13.360000,3.634337
13.370000,3.621595
13.380000,3.624143
13.390000,3.626692
13.400000,3.634337
13.410000,3.647080
13.420000,3.649628
13.430000,3.649628
13.440000,3.647080
13.450000,3.659822
13.460000,3.670016
13.470000,3.659822
13.480000,3.667468
13.490000,3.659822
13.500000,3.654725
13.510000,3.649628
13.520000,3.644531
13.530000,3.639434
13.540000,3.634337
13.550000,3.629240
13.560000,3.616498
13.570000,3.619046
13.580000,3.613949
13.590000,3.616498
13.600000,3.606304
13.610000,3.596110
13.620000,3.601207
13.630000,3.601207
13.640000,3.598658
13.650000,3.606304
13.660000,3.601207
13.670000,3.591013
13.680000,3.596110
13.690000,3.596110
13.700000,3.588464
13.710000,3.580819
13.720000,3.585916
13.730000,3.585916
13.740000,3.596110
13.750000,3.580819
13.760000,3.588464
13.770000,3.585916
13.780000,3.588464
13.790000,3.588464
13.800000,3.596110
13.810000,3.583367
13.820000,3.591013
13.830000,3.585916
13.840000,3.598658
13.850000,3.596110
13.860000,3.596110
13.870000,3.588464
13.880000,3.593561
13.890000,3.583367
13.900000,3.575722
13.910000,3.583367
13.920000,3.580819
13.930000,3.578270
13.940000,3.573173
13.950000,3.573173
13.960000,3.570625
13.970000,3.562980
13.980000,3.565528
13.990000,3.557883
